REF_DATE,GEO,DGUID,Capital investment and capital sales,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2006,Manitoba,2011A000246,Total capital sales,Dollars,81,units ,0,v42198228,5.14,,..,,,0
2006,Manitoba,2011A000246,"Land and buildings, sales",Dollars,81,units ,0,v42198229,5.15,,..,,,0
2006,Manitoba,2011A000246,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212034,5.22,,..,,,0
2006,Manitoba,2011A000246,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198230,5.16,,..,,t,0
2006,Manitoba,2011A000246,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198231,5.17,,..,,t,0
2006,Manitoba,2011A000246,"Quota, sales",Dollars,81,units ,0,v42198232,5.18,,..,,,0
2006,Manitoba,2011A000246,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198233,5.19,,..,,,0
2006,Manitoba,2011A000246,"Other farm assets, sales",Dollars,81,units ,0,v42198234,5.2,,..,,,0
2006,Manitoba,2011A000246,Net capital investments,Dollars,81,units ,0,v42198235,5.21,,..,,,0
2006,Saskatchewan,2011A000247,Number of farms,Number,223,units ,0,v42198236,6.1,32845,A,,,0
2006,Saskatchewan,2011A000247,Total capital investments,Dollars,81,units ,0,v42198237,6.2,,..,,,0
2006,Saskatchewan,2011A000247,"Land and buildings, investment",Dollars,81,units ,0,v42198238,6.3,,..,,,0
2006,Saskatchewan,2011A000247,"Land improvements, investment",Dollars,81,units ,0,v42198239,6.4,,..,,,0
2006,Saskatchewan,2011A000247,"House construction, investment",Dollars,81,units ,0,v42198240,6.5,,..,,,0
2006,Saskatchewan,2011A000247,"Manure storage construction, investment",Dollars,81,units ,0,v42198241,6.6,,..,,,0
2006,Saskatchewan,2011A000247,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198242,6.7,,..,,,0
2006,Saskatchewan,2011A000247,"Other building construction, investment",Dollars,81,units ,0,v42198243,6.8,,..,,,0
2006,Saskatchewan,2011A000247,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198244,6.9,,..,,,0
2006,Saskatchewan,2011A000247,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198245,6.1,,..,,,0
2006,Saskatchewan,2011A000247,"Quota, investment",Dollars,81,units ,0,v42198246,6.11,,..,,,0
2006,Saskatchewan,2011A000247,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198247,6.12,,..,,,0
2006,Saskatchewan,2011A000247,"Other farm assets, investment",Dollars,81,units ,0,v42198248,6.13,,..,,,0
2006,Saskatchewan,2011A000247,Total capital sales,Dollars,81,units ,0,v42198249,6.14,,..,,,0
2006,Saskatchewan,2011A000247,"Land and buildings, sales",Dollars,81,units ,0,v42198250,6.15,,..,,,0
2006,Saskatchewan,2011A000247,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212035,6.22,,..,,,0
2006,Saskatchewan,2011A000247,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198251,6.16,,..,,t,0
2006,Saskatchewan,2011A000247,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198252,6.17,,..,,t,0
2006,Saskatchewan,2011A000247,"Quota, sales",Dollars,81,units ,0,v42198253,6.18,,..,,,0
2006,Saskatchewan,2011A000247,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198254,6.19,,..,,,0
2006,Saskatchewan,2011A000247,"Other farm assets, sales",Dollars,81,units ,0,v42198255,6.2,,..,,,0
2006,Saskatchewan,2011A000247,Net capital investments,Dollars,81,units ,0,v42198256,6.21,,..,,,0
2006,Alberta,2011A000248,Number of farms,Number,223,units ,0,v42198257,7.1,32080,A,,,0
2006,Alberta,2011A000248,Total capital investments,Dollars,81,units ,0,v42198258,7.2,,..,,,0
2006,Alberta,2011A000248,"Land and buildings, investment",Dollars,81,units ,0,v42198259,7.3,,..,,,0
2006,Alberta,2011A000248,"Land improvements, investment",Dollars,81,units ,0,v42198260,7.4,,..,,,0
2006,Alberta,2011A000248,"House construction, investment",Dollars,81,units ,0,v42198261,7.5,,..,,,0
2006,Alberta,2011A000248,"Manure storage construction, investment",Dollars,81,units ,0,v42198262,7.6,,..,,,0
2006,Alberta,2011A000248,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198263,7.7,,..,,,0
2006,Alberta,2011A000248,"Other building construction, investment",Dollars,81,units ,0,v42198264,7.8,,..,,,0
2006,Alberta,2011A000248,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198265,7.9,,..,,,0
2006,Alberta,2011A000248,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198266,7.1,,..,,,0
2006,Alberta,2011A000248,"Quota, investment",Dollars,81,units ,0,v42198267,7.11,,..,,,0
2006,Alberta,2011A000248,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198268,7.12,,..,,,0
2006,Alberta,2011A000248,"Other farm assets, investment",Dollars,81,units ,0,v42198269,7.13,,..,,,0
2006,Alberta,2011A000248,Total capital sales,Dollars,81,units ,0,v42198270,7.14,,..,,,0
2006,Alberta,2011A000248,"Land and buildings, sales",Dollars,81,units ,0,v42198271,7.15,,..,,,0
2006,Alberta,2011A000248,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212036,7.22,,..,,,0
2006,Alberta,2011A000248,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198272,7.16,,..,,t,0
2006,Alberta,2011A000248,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198273,7.17,,..,,t,0
2006,Alberta,2011A000248,"Quota, sales",Dollars,81,units ,0,v42198274,7.18,,..,,,0
2006,Alberta,2011A000248,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198275,7.19,,..,,,0
2006,Alberta,2011A000248,"Other farm assets, sales",Dollars,81,units ,0,v42198276,7.2,,..,,,0
2006,Alberta,2011A000248,Net capital investments,Dollars,81,units ,0,v42198277,7.21,,..,,,0
2006,British Columbia,2011A000259,Number of farms,Number,223,units ,0,v42198278,8.1,7220,A,,,0
2006,British Columbia,2011A000259,Total capital investments,Dollars,81,units ,0,v42198279,8.2,,..,,,0
2006,British Columbia,2011A000259,"Land and buildings, investment",Dollars,81,units ,0,v42198280,8.3,,..,,,0
2006,British Columbia,2011A000259,"Land improvements, investment",Dollars,81,units ,0,v42198281,8.4,,..,,,0
2006,British Columbia,2011A000259,"House construction, investment",Dollars,81,units ,0,v42198282,8.5,,..,,,0
2006,British Columbia,2011A000259,"Manure storage construction, investment",Dollars,81,units ,0,v42198283,8.6,,..,,,0
2006,British Columbia,2011A000259,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198284,8.7,,..,,,0
2006,British Columbia,2011A000259,"Other building construction, investment",Dollars,81,units ,0,v42198285,8.8,,..,,,0
2006,British Columbia,2011A000259,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198286,8.9,,..,,,0
2006,British Columbia,2011A000259,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198287,8.1,,..,,,0
2006,British Columbia,2011A000259,"Quota, investment",Dollars,81,units ,0,v42198288,8.11,,..,,,0
2006,British Columbia,2011A000259,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198289,8.12,,..,,,0
2006,British Columbia,2011A000259,"Other farm assets, investment",Dollars,81,units ,0,v42198290,8.13,,..,,,0
2006,British Columbia,2011A000259,Total capital sales,Dollars,81,units ,0,v42198291,8.14,,..,,,0
2006,British Columbia,2011A000259,"Land and buildings, sales",Dollars,81,units ,0,v42198292,8.15,,..,,,0
2006,British Columbia,2011A000259,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212037,8.22,,..,,,0
2006,British Columbia,2011A000259,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198293,8.16,,..,,t,0
2006,British Columbia,2011A000259,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198294,8.17,,..,,t,0
2006,British Columbia,2011A000259,"Quota, sales",Dollars,81,units ,0,v42198295,8.18,,..,,,0
2006,British Columbia,2011A000259,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198296,8.19,,..,,,0
2006,British Columbia,2011A000259,"Other farm assets, sales",Dollars,81,units ,0,v42198297,8.2,,..,,,0
2006,British Columbia,2011A000259,Net capital investments,Dollars,81,units ,0,v42198298,8.21,,..,,,0
2007,Canada,2011A000011124,Number of farms,Number,223,units ,0,v42198131,1.1,163050,A,,,0
2007,Canada,2011A000011124,Total capital investments,Dollars,81,units ,0,v42198132,1.2,60051,A,,,0
2007,Canada,2011A000011124,"Land and buildings, investment",Dollars,81,units ,0,v42198133,1.3,10541,B,,,0
2007,Canada,2011A000011124,"Land improvements, investment",Dollars,81,units ,0,v42198134,1.4,1502,B,,,0
2007,Canada,2011A000011124,"House construction, investment",Dollars,81,units ,0,v42198135,1.5,2448,B,,,0
2007,Canada,2011A000011124,"Manure storage construction, investment",Dollars,81,units ,0,v42198136,1.6,583,C,,,0
2007,Canada,2011A000011124,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198137,1.7,235,D,,,0
2007,Canada,2011A000011124,"Other building construction, investment",Dollars,81,units ,0,v42198138,1.8,7714,B,,,0
2007,Canada,2011A000011124,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198139,1.9,327,B,,,0
2007,Canada,2011A000011124,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198140,1.1,2463,B,,,0
2007,Canada,2011A000011124,"Quota, investment",Dollars,81,units ,0,v42198141,1.11,4834,C,,,0
2007,Canada,2011A000011124,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198142,1.12,26721,A,,,0
2007,Canada,2011A000011124,"Other farm assets, investment",Dollars,81,units ,0,v42198143,1.13,2684,C,,,0
2007,Canada,2011A000011124,Total capital sales,Dollars,81,units ,0,v42198144,1.14,18482,B,,,0
2007,Canada,2011A000011124,"Land and buildings, sales",Dollars,81,units ,0,v42198145,1.15,6529,C,,,0
2007,Canada,2011A000011124,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212030,1.22,6600,B,,,0
2007,Canada,2011A000011124,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198146,1.16,5027,B,,t,0
2007,Canada,2011A000011124,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198147,1.17,1574,C,,t,0
2007,Canada,2011A000011124,"Quota, sales",Dollars,81,units ,0,v42198148,1.18,3195,D,,,0
2007,Canada,2011A000011124,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198149,1.19,1680,B,,,0
2007,Canada,2011A000011124,"Other farm assets, sales",Dollars,81,units ,0,v42198150,1.2,478,D,,,0
2007,Canada,2011A000011124,Net capital investments,Dollars,81,units ,0,v42198151,1.21,41569,A,,,0
2007,Atlantic provinces,2011A00011,Number of farms,Number,223,units ,0,v42198152,2.1,4995,A,,,0
2007,Atlantic provinces,2011A00011,Total capital investments,Dollars,81,units ,0,v42198153,2.2,42338,A,,,0
2007,Atlantic provinces,2011A00011,"Land and buildings, investment",Dollars,81,units ,0,v42198154,2.3,3638,D,,,0
2007,Atlantic provinces,2011A00011,"Land improvements, investment",Dollars,81,units ,0,v42198155,2.4,2025,B,,,0
2007,Atlantic provinces,2011A00011,"House construction, investment",Dollars,81,units ,0,v42198156,2.5,1002,D,,,0
2007,Atlantic provinces,2011A00011,"Manure storage construction, investment",Dollars,81,units ,0,v42198157,2.6,,F,,,0
2007,Atlantic provinces,2011A00011,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198158,2.7,121,D,,,0
2007,Atlantic provinces,2011A00011,"Other building construction, investment",Dollars,81,units ,0,v42198159,2.8,7634,B,,,0
2007,Atlantic provinces,2011A00011,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198160,2.9,224,D,,,0
2007,Atlantic provinces,2011A00011,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198161,2.1,1625,C,,,0
2007,Atlantic provinces,2011A00011,"Quota, investment",Dollars,81,units ,0,v42198162,2.11,4852,D,,,0
2007,Atlantic provinces,2011A00011,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198163,2.12,18923,A,,,0
2007,Atlantic provinces,2011A00011,"Other farm assets, investment",Dollars,81,units ,0,v42198164,2.13,1549,D,,,0
2007,Atlantic provinces,2011A00011,Total capital sales,Dollars,81,units ,0,v42198165,2.14,8584,C,,,0
2007,Atlantic provinces,2011A00011,"Land and buildings, sales",Dollars,81,units ,0,v42198166,2.15,1494,D,,,0
2007,Atlantic provinces,2011A00011,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212031,2.22,2618,B,,,0
2007,Atlantic provinces,2011A00011,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198167,2.16,1950,B,,t,0
2007,Atlantic provinces,2011A00011,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198168,2.17,668,D,,t,0
2007,Atlantic provinces,2011A00011,"Quota, sales",Dollars,81,units ,0,v42198169,2.18,2851,E,,,0
2007,Atlantic provinces,2011A00011,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198170,2.19,1450,D,,,0
2007,Atlantic provinces,2011A00011,"Other farm assets, sales",Dollars,81,units ,0,v42198171,2.2,,F,,,0
2007,Atlantic provinces,2011A00011,Net capital investments,Dollars,81,units ,0,v42198172,2.21,33754,B,,,0
2007,Quebec,2011A000224,Number of farms,Number,223,units ,0,v42198173,3.1,24760,A,,,0
2007,Quebec,2011A000224,Total capital investments,Dollars,81,units ,0,v42198174,3.2,58118,B,,,0
2007,Quebec,2011A000224,"Land and buildings, investment",Dollars,81,units ,0,v42198175,3.3,8285,E,,,0
2007,Quebec,2011A000224,"Land improvements, investment",Dollars,81,units ,0,v42198176,3.4,2699,D,,,0
2007,Quebec,2011A000224,"House construction, investment",Dollars,81,units ,0,v42198177,3.5,2557,E,,,0
2007,Quebec,2011A000224,"Manure storage construction, investment",Dollars,81,units ,0,v42198178,3.6,988,E,,,0
2007,Quebec,2011A000224,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198179,3.7,,F,,,0
2007,Quebec,2011A000224,"Other building construction, investment",Dollars,81,units ,0,v42198180,3.8,10251,D,,,0
2007,Quebec,2011A000224,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198181,3.9,309,E,,,0
2007,Quebec,2011A000224,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198182,3.1,2255,D,,,0
2007,Quebec,2011A000224,"Quota, investment",Dollars,81,units ,0,v42198183,3.11,10541,C,,,0
2007,Quebec,2011A000224,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198184,3.12,18431,B,,,0
2007,Quebec,2011A000224,"Other farm assets, investment",Dollars,81,units ,0,v42198185,3.13,,F,,,0
2007,Quebec,2011A000224,Total capital sales,Dollars,81,units ,0,v42198186,3.14,11987,D,,,0
2007,Quebec,2011A000224,"Land and buildings, sales",Dollars,81,units ,0,v42198187,3.15,1812,D,,,0
2007,Quebec,2011A000224,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212032,3.22,2825,D,,,0
2007,Quebec,2011A000224,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198188,3.16,2294,E,,t,0
2007,Quebec,2011A000224,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198189,3.17,531,D,,t,0
2007,Quebec,2011A000224,"Quota, sales",Dollars,81,units ,0,v42198190,3.18,,F,,,0
2007,Quebec,2011A000224,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198191,3.19,1177,D,,,0
2007,Quebec,2011A000224,"Other farm assets, sales",Dollars,81,units ,0,v42198192,3.2,,F,,,0
2007,Quebec,2011A000224,Net capital investments,Dollars,81,units ,0,v42198193,3.21,46131,C,,,0
2007,Ontario,2011A000235,Number of farms,Number,223,units ,0,v42198194,4.1,37895,A,,,0
2007,Ontario,2011A000235,Total capital investments,Dollars,81,units ,0,v42198195,4.2,58928,B,,,0
2007,Ontario,2011A000235,"Land and buildings, investment",Dollars,81,units ,0,v42198196,4.3,11508,D,,,0
2007,Ontario,2011A000235,"Land improvements, investment",Dollars,81,units ,0,v42198197,4.4,1665,C,,,0
2007,Ontario,2011A000235,"House construction, investment",Dollars,81,units ,0,v42198198,4.5,2496,D,,,0
2007,Ontario,2011A000235,"Manure storage construction, investment",Dollars,81,units ,0,v42198199,4.6,870,E,,,0
2007,Ontario,2011A000235,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198200,4.7,81,D,,,0
2007,Ontario,2011A000235,"Other building construction, investment",Dollars,81,units ,0,v42198201,4.8,9807,C,,,0
2007,Ontario,2011A000235,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198202,4.9,241,D,,,0
2007,Ontario,2011A000235,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198203,4.1,2282,C,,,0
2007,Ontario,2011A000235,"Quota, investment",Dollars,81,units ,0,v42198204,4.11,8317,E,,,0
2007,Ontario,2011A000235,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198205,4.12,18769,A,,,0
2007,Ontario,2011A000235,"Other farm assets, investment",Dollars,81,units ,0,v42198206,4.13,2892,D,,,0
2007,Ontario,2011A000235,Total capital sales,Dollars,81,units ,0,v42198207,4.14,17707,C,,,0
2007,Ontario,2011A000235,"Land and buildings, sales",Dollars,81,units ,0,v42198208,4.15,5203,D,,,0
2007,Ontario,2011A000235,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212033,4.22,4145,B,,,0
2007,Ontario,2011A000235,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198209,4.16,3118,C,,t,0
2007,Ontario,2011A000235,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198210,4.17,1027,D,,t,0
2007,Ontario,2011A000235,"Quota, sales",Dollars,81,units ,0,v42198211,4.18,5765,E,,,0
2007,Ontario,2011A000235,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198212,4.19,2033,C,,,0
2007,Ontario,2011A000235,"Other farm assets, sales",Dollars,81,units ,0,v42198213,4.2,,F,,,0
2007,Ontario,2011A000235,Net capital investments,Dollars,81,units ,0,v42198214,4.21,41221,C,,,0
2007,Manitoba,2011A000246,Number of farms,Number,223,units ,0,v42198215,5.1,13915,A,,,0
2007,Manitoba,2011A000246,Total capital investments,Dollars,81,units ,0,v42198216,5.2,58549,B,,,0
2007,Manitoba,2011A000246,"Land and buildings, investment",Dollars,81,units ,0,v42198217,5.3,7097,C,,,0
2007,Manitoba,2011A000246,"Land improvements, investment",Dollars,81,units ,0,v42198218,5.4,1465,D,,,0
2007,Manitoba,2011A000246,"House construction, investment",Dollars,81,units ,0,v42198219,5.5,2082,D,,,0
2007,Manitoba,2011A000246,"Manure storage construction, investment",Dollars,81,units ,0,v42198220,5.6,643,E,,,0
2007,Manitoba,2011A000246,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198221,5.7,617,E,,,0
2007,Manitoba,2011A000246,"Other building construction, investment",Dollars,81,units ,0,v42198222,5.8,7233,C,,,0
2007,Manitoba,2011A000246,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198223,5.9,569,D,,,0
2007,Manitoba,2011A000246,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198224,5.1,2122,C,,,0
2007,Manitoba,2011A000246,"Quota, investment",Dollars,81,units ,0,v42198225,5.11,2290,E,,,0
2007,Manitoba,2011A000246,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198226,5.12,32262,B,,,0
2007,Manitoba,2011A000246,"Other farm assets, investment",Dollars,81,units ,0,v42198227,5.13,2170,E,,,0
2007,Manitoba,2011A000246,Total capital sales,Dollars,81,units ,0,v42198228,5.14,15998,C,,,0
2007,Manitoba,2011A000246,"Land and buildings, sales",Dollars,81,units ,0,v42198229,5.15,2623,E,,,0
2007,Manitoba,2011A000246,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212034,5.22,9991,C,,,0
2007,Manitoba,2011A000246,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198230,5.16,8176,C,,t,0
2007,Manitoba,2011A000246,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198231,5.17,1815,D,,t,0
2007,Manitoba,2011A000246,"Quota, sales",Dollars,81,units ,0,v42198232,5.18,1689,E,,,0
2007,Manitoba,2011A000246,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198233,5.19,1183,E,,,0
2007,Manitoba,2011A000246,"Other farm assets, sales",Dollars,81,units ,0,v42198234,5.2,,F,,,0
2007,Manitoba,2011A000246,Net capital investments,Dollars,81,units ,0,v42198235,5.21,42551,B,,,0
2007,Saskatchewan,2011A000247,Number of farms,Number,223,units ,0,v42198236,6.1,36670,A,,,0
2007,Saskatchewan,2011A000247,Total capital investments,Dollars,81,units ,0,v42198237,6.2,55125,B,,,0
2007,Saskatchewan,2011A000247,"Land and buildings, investment",Dollars,81,units ,0,v42198238,6.3,8203,C,,,0
2007,Saskatchewan,2011A000247,"Land improvements, investment",Dollars,81,units ,0,v42198239,6.4,696,D,,,0
2007,Saskatchewan,2011A000247,"House construction, investment",Dollars,81,units ,0,v42198240,6.5,1785,D,,,0
2007,Saskatchewan,2011A000247,"Manure storage construction, investment",Dollars,81,units ,0,v42198241,6.6,,F,,,0
2007,Saskatchewan,2011A000247,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198242,6.7,327,E,,,0
2007,Saskatchewan,2011A000247,"Other building construction, investment",Dollars,81,units ,0,v42198243,6.8,3371,D,,,0
2007,Saskatchewan,2011A000247,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198244,6.9,277,E,,,0
2007,Saskatchewan,2011A000247,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198245,6.1,2253,C,,,0
2007,Saskatchewan,2011A000247,"Quota, investment",Dollars,81,units ,0,v42198246,6.11,148,E,,,0
2007,Saskatchewan,2011A000247,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198247,6.12,36396,B,,,0
2007,Saskatchewan,2011A000247,"Other farm assets, investment",Dollars,81,units ,0,v42198248,6.13,1575,E,,,0
2007,Saskatchewan,2011A000247,Total capital sales,Dollars,81,units ,0,v42198249,6.14,17775,C,,,0
2007,Saskatchewan,2011A000247,"Land and buildings, sales",Dollars,81,units ,0,v42198250,6.15,5559,E,,,0
2007,Saskatchewan,2011A000247,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212035,6.22,10479,C,,,0
2007,Saskatchewan,2011A000247,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198251,6.16,8301,D,,t,0
2007,Saskatchewan,2011A000247,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198252,6.17,2178,D,,t,0
2007,Saskatchewan,2011A000247,"Quota, sales",Dollars,81,units ,0,v42198253,6.18,,F,,,0
2007,Saskatchewan,2011A000247,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198254,6.19,1193,D,,,0
2007,Saskatchewan,2011A000247,"Other farm assets, sales",Dollars,81,units ,0,v42198255,6.2,,F,,,0
2007,Saskatchewan,2011A000247,Net capital investments,Dollars,81,units ,0,v42198256,6.21,37351,B,,,0
2007,Alberta,2011A000248,Number of farms,Number,223,units ,0,v42198257,7.1,35975,A,,,0
2007,Alberta,2011A000248,Total capital investments,Dollars,81,units ,0,v42198258,7.2,70542,B,,,0
2007,Alberta,2011A000248,"Land and buildings, investment",Dollars,81,units ,0,v42198259,7.3,14992,C,,,0
2007,Alberta,2011A000248,"Land improvements, investment",Dollars,81,units ,0,v42198260,7.4,930,D,,,0
2007,Alberta,2011A000248,"House construction, investment",Dollars,81,units ,0,v42198261,7.5,2470,D,,,0
2007,Alberta,2011A000248,"Manure storage construction, investment",Dollars,81,units ,0,v42198262,7.6,386,E,,,0
2007,Alberta,2011A000248,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198263,7.7,245,D,,,0
2007,Alberta,2011A000248,"Other building construction, investment",Dollars,81,units ,0,v42198264,7.8,7763,E,,,0
2007,Alberta,2011A000248,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198265,7.9,404,D,,,0
2007,Alberta,2011A000248,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198266,7.1,3371,B,,,0
2007,Alberta,2011A000248,"Quota, investment",Dollars,81,units ,0,v42198267,7.11,2824,D,,,0
2007,Alberta,2011A000248,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198268,7.12,32668,B,,,0
2007,Alberta,2011A000248,"Other farm assets, investment",Dollars,81,units ,0,v42198269,7.13,4488,D,,,0
2007,Alberta,2011A000248,Total capital sales,Dollars,81,units ,0,v42198270,7.14,27460,D,,,0
2007,Alberta,2011A000248,"Land and buildings, sales",Dollars,81,units ,0,v42198271,7.15,13612,E,,,0
2007,Alberta,2011A000248,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212036,7.22,8215,C,,,0
2007,Alberta,2011A000248,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198272,7.16,5696,D,,t,0
2007,Alberta,2011A000248,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198273,7.17,2519,D,,t,0
2007,Alberta,2011A000248,"Quota, sales",Dollars,81,units ,0,v42198274,7.18,,F,,,0
2007,Alberta,2011A000248,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198275,7.19,2449,D,,,0
2007,Alberta,2011A000248,"Other farm assets, sales",Dollars,81,units ,0,v42198276,7.2,1145,D,,,0
2007,Alberta,2011A000248,Net capital investments,Dollars,81,units ,0,v42198277,7.21,43082,C,,,0
2007,British Columbia,2011A000259,Number of farms,Number,223,units ,0,v42198278,8.1,8825,A,,,0
2007,British Columbia,2011A000259,Total capital investments,Dollars,81,units ,0,v42198279,8.2,60384,B,,,0
2007,British Columbia,2011A000259,"Land and buildings, investment",Dollars,81,units ,0,v42198280,8.3,13616,D,,,0
2007,British Columbia,2011A000259,"Land improvements, investment",Dollars,81,units ,0,v42198281,8.4,2888,C,,,0
2007,British Columbia,2011A000259,"House construction, investment",Dollars,81,units ,0,v42198282,8.5,5988,E,,,0
2007,British Columbia,2011A000259,"Manure storage construction, investment",Dollars,81,units ,0,v42198283,8.6,848,E,,,0
2007,British Columbia,2011A000259,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198284,8.7,126,D,,,0
2007,British Columbia,2011A000259,"Other building construction, investment",Dollars,81,units ,0,v42198285,8.8,10268,D,,,0
2007,British Columbia,2011A000259,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198286,8.9,309,D,,,0
2007,British Columbia,2011A000259,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198287,8.1,2006,D,,,0
2007,British Columbia,2011A000259,"Quota, investment",Dollars,81,units ,0,v42198288,8.11,5526,D,,,0
2007,British Columbia,2011A000259,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198289,8.12,15368,B,,,0
2007,British Columbia,2011A000259,"Other farm assets, investment",Dollars,81,units ,0,v42198290,8.13,3441,E,,,0
2007,British Columbia,2011A000259,Total capital sales,Dollars,81,units ,0,v42198291,8.14,15880,D,,,0
2007,British Columbia,2011A000259,"Land and buildings, sales",Dollars,81,units ,0,v42198292,8.15,9618,E,,,0
2007,British Columbia,2011A000259,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212037,8.22,1945,D,,,0
2007,British Columbia,2011A000259,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198293,8.16,1336,D,,t,0
